OrderID,Date,WarehouseID,ProductID,Quantity
O04410,9/16/2025,W02,P035,15
O04411,1/21/2025,W02,P016,19
O04412,3/10/2025,W08,P027,9
O04413,9/17/2025,W04,P016,13
O04414,12/1/2025,W10,P050,2
O04415,5/7/2025,W08,P043,15
O04416,7/20/2025,W03,P011,2
O04417,11/4/2025,W05,P060,12
O04418,2/17/2025,W04,P084,4
O04419,6/9/2025,W09,P090,17
O04420,8/8/2025,W04,P061,6
O04421,5/28/2025,W04,P004,2
O04422,3/29/2025,W01,P035,5
O04423,12/16/2025,W04,P034,16
O04424,9/18/2025,W02,P039,18
O04425,8/9/2025,W04,P081,18
O04426,6/29/2025,W07,P089,19
O04427,7/11/2025,W08,P066,19
O04428,9/14/2025,W08,P072,20
O04429,7/31/2025,W05,P026,1
O04430,4/29/2025,W02,P061,12
O04431,1/10/2025,W01,P064,9
O04432,8/31/2025,W08,P015,1
O04433,12/10/2025,W08,P096,18
O04434,5/19/2025,W04,P010,4
O04435,8/21/2025,W03,P042,10
O04436,5/24/2025,W05,P050,9
O04437,12/13/2025,W03,P026,20
O04438,7/8/2025,W06,P040,15
O04439,10/18/2025,W03,P046,19
O04440,4/27/2025,W09,P073,5
O04441,9/22/2025,W09,P100,1
O04442,7/17/2025,W02,P086,8
O04443,11/21/2025,W05,P084,15
O04444,7/6/2025,W08,P009,12
O04445,6/11/2025,W04,P012,10
O04446,1/13/2025,W10,P075,18
O04447,8/4/2025,W07,P059,19
O04448,4/8/2025,W10,P085,1
O04449,6/8/2025,W03,P031,15
O04450,1/19/2025,W04,P008,11
O04451,10/26/2025,W05,P064,9
O04452,7/11/2025,W05,P094,8
O04453,1/16/2025,W02,P081,7
O04454,11/4/2025,W04,P020,11
O04455,7/5/2025,W08,P094,9
O04456,5/7/2025,W04,P020,3
O04457,3/18/2025,W09,P061,20
O04458,9/21/2025,W07,P060,20
O04459,7/3/2025,W03,P074,13
O04460,4/26/2025,W01,P007,5
O04461,2/11/2025,W05,P015,18
O04462,9/12/2025,W02,P018,8
O04463,11/28/2025,W03,P071,18
O04464,12/22/2025,W06,P094,18
O04465,12/18/2025,W06,P081,9
O04466,5/7/2025,W05,P051,6
O04467,5/28/2025,W09,P035,20
O04468,8/29/2025,W08,P091,10
O04469,6/26/2025,W02,P028,6
O04470,5/7/2025,W08,P010,6
O04471,4/8/2025,W10,P054,15
O04472,12/10/2025,W05,P041,8
O04473,9/14/2025,W09,P086,2
O04474,6/4/2025,W08,P015,4
O04475,4/11/2025,W01,P091,14
O04476,6/19/2025,W01,P015,5
O04477,9/3/2025,W01,P080,8
O04478,1/20/2025,W07,P083,8
O04479,9/27/2025,W09,P003,1
O04480,2/1/2025,W08,P080,1
O04481,5/14/2025,W05,P068,4
O04482,11/28/2025,W08,P095,16
O04483,10/13/2025,W07,P052,18
O04484,8/20/2025,W02,P064,12
O04485,1/10/2025,W06,P081,9
O04486,5/9/2025,W04,P081,19
O04487,11/29/2025,W04,P035,7
O04488,6/29/2025,W06,P014,4
O04489,1/6/2025,W10,P086,3
O04490,2/13/2025,W10,P096,2
O04491,3/19/2025,W06,P052,10
O04492,4/7/2025,W04,P074,6
O04493,12/20/2025,W07,P063,14
O04494,3/13/2025,W06,P086,4
O04495,11/12/2025,W08,P002,3
O04496,1/6/2025,W05,P001,15
O04497,1/5/2025,W06,P098,11
O04498,11/4/2025,W06,P055,19
O04499,5/13/2025,W05,P006,18
O04500,10/26/2025,W05,P036,2
O04501,10/13/2025,W01,P083,16
O04502,6/1/2025,W09,P012,12
O04503,10/6/2025,W06,P019,9
O04504,2/8/2025,W10,P051,8
O04505,7/24/2025,W06,P064,16
O04506,12/2/2025,W03,P096,1
O04507,1/29/2025,W05,P011,17
O04508,12/26/2025,W10,P052,9
O04509,9/23/2025,W03,P096,4
O04510,1/11/2025,W03,P044,10
O04511,11/1/2025,W08,P085,4
O04512,11/21/2025,W05,P050,4
O04513,5/29/2025,W09,P031,15
O04514,7/27/2025,W05,P088,7
O04515,3/14/2025,W04,P017,19
O04516,2/4/2025,W07,P056,19
O04517,3/22/2025,W09,P046,10
O04518,11/2/2025,W10,P073,10
O04519,4/1/2025,W04,P056,16
O04520,1/3/2025,W04,P078,13
O04521,2/7/2025,W03,P091,5
O04522,8/23/2025,W03,P042,1
O04523,7/23/2025,W05,P053,10
O04524,2/16/2025,W04,P010,6
O04525,12/22/2025,W04,P054,7
O04526,3/21/2025,W05,P034,5
O04527,7/18/2025,W02,P004,5
O04528,6/3/2025,W04,P039,16
O04529,10/26/2025,W09,P077,17
O04530,3/8/2025,W07,P001,4
O04531,1/7/2025,W09,P012,9
O04532,10/14/2025,W02,P080,12
O04533,9/11/2025,W03,P028,10
O04534,11/7/2025,W07,P066,8
O04535,3/21/2025,W01,P001,18
O04536,10/25/2025,W02,P016,17
O04537,11/9/2025,W10,P036,12
O04538,12/31/2025,W05,P013,10
O04539,3/26/2025,W10,P044,1
O04540,3/15/2025,W09,P078,14
O04541,3/11/2025,W08,P061,6
O04542,9/13/2025,W09,P057,18
O04543,3/31/2025,W03,P069,11
O04544,1/28/2025,W09,P076,3
O04545,7/22/2025,W08,P032,2
O04546,1/29/2025,W03,P059,15
O04547,5/12/2025,W03,P037,3
O04548,5/4/2025,W10,P083,9
O04549,8/16/2025,W06,P020,20
O04550,11/3/2025,W08,P017,14
O04551,9/10/2025,W01,P092,3
O04552,1/18/2025,W02,P032,3
O04553,4/6/2025,W03,P003,4
O04554,2/18/2025,W03,P028,5
O04555,1/7/2025,W05,P077,17
O04556,2/6/2025,W02,P062,7
O04557,11/9/2025,W04,P046,19
O04558,7/6/2025,W04,P001,3
O04559,1/28/2025,W04,P057,12
O04560,5/11/2025,W03,P041,10
O04561,6/21/2025,W05,P017,10
O04562,4/15/2025,W08,P036,3
O04563,10/20/2025,W02,P092,2
O04564,1/22/2025,W09,P078,19
O04565,1/16/2025,W09,P024,6
O04566,12/8/2025,W07,P044,1
O04567,8/18/2025,W04,P063,6
O04568,10/14/2025,W02,P088,10
O04569,4/27/2025,W03,P015,8
O04570,1/12/2025,W09,P089,7
O04571,6/3/2025,W03,P007,9
O04572,4/16/2025,W01,P077,5
O04573,12/6/2025,W05,P095,11
O04574,7/30/2025,W04,P068,5
O04575,10/1/2025,W07,P063,8
O04576,4/27/2025,W05,P033,16
O04577,11/14/2025,W06,P067,3
O04578,11/18/2025,W10,P077,9
O04579,10/1/2025,W05,P065,8
O04580,3/6/2025,W04,P033,1
O04581,1/21/2025,W08,P093,5
O04582,8/18/2025,W04,P058,13
O04583,7/4/2025,W08,P036,4
O04584,10/23/2025,W02,P020,4
O04585,9/26/2025,W09,P066,10
O04586,10/20/2025,W06,P018,3
O04587,12/31/2025,W04,P023,18
O04588,9/24/2025,W04,P094,2
O04589,6/22/2025,W08,P030,5
O04590,5/23/2025,W05,P084,13
O04591,8/24/2025,W02,P008,6
O04592,8/18/2025,W10,P014,20
O04593,10/13/2025,W04,P030,13
O04594,11/8/2025,W05,P074,3
O04595,7/11/2025,W03,P089,5
O04596,5/15/2025,W09,P084,20
O04597,10/4/2025,W06,P062,20
O04598,7/10/2025,W05,P043,19
O04599,10/31/2025,W05,P063,14
O04600,5/23/2025,W02,P055,15
O04601,8/4/2025,W09,P021,1
O04602,12/28/2025,W03,P084,18
O04603,11/8/2025,W02,P008,15
O04604,11/9/2025,W01,P059,17
O04605,9/18/2025,W07,P046,3
O04606,1/23/2025,W07,P014,5
O04607,5/13/2025,W06,P080,19
O04608,9/16/2025,W07,P075,3
O04609,9/18/2025,W04,P030,7
O04610,4/19/2025,W10,P059,1
O04611,12/10/2025,W10,P056,10
O04612,5/9/2025,W07,P011,9
O04613,10/31/2025,W05,P051,20
O04614,6/11/2025,W08,P024,3
O04615,12/25/2025,W06,P012,12
O04616,8/3/2025,W07,P033,1
O04617,12/14/2025,W10,P078,20
O04618,5/22/2025,W05,P010,6
O04619,11/14/2025,W06,P064,19
O04620,3/23/2025,W05,P071,13
O04621,1/24/2025,W03,P094,14
O04622,8/24/2025,W10,P040,14
O04623,12/2/2025,W09,P032,10
O04624,1/22/2025,W08,P013,6
O04625,5/16/2025,W03,P080,10
O04626,12/21/2025,W04,P043,14
O04627,12/10/2025,W01,P080,7
O04628,8/31/2025,W08,P025,14
O04629,5/9/2025,W01,P055,20
O04630,11/22/2025,W04,P100,5
O04631,9/28/2025,W05,P099,2
O04632,12/17/2025,W02,P002,19
O04633,4/7/2025,W05,P062,6
O04634,5/13/2025,W05,P048,14
O04635,6/23/2025,W01,P034,20
O04636,5/9/2025,W03,P026,10
O04637,6/19/2025,W03,P018,9
O04638,3/5/2025,W01,P072,1
O04639,11/6/2025,W01,P049,4
O04640,2/7/2025,W06,P070,17
O04641,5/10/2025,W08,P014,7
O04642,9/3/2025,W04,P018,1
O04643,5/13/2025,W03,P079,3
O04644,7/18/2025,W10,P013,1
O04645,9/26/2025,W08,P078,2
O04646,5/22/2025,W06,P080,4
O04647,11/13/2025,W01,P050,7
O04648,2/9/2025,W04,P010,18
O04649,7/23/2025,W08,P053,7
O04650,5/18/2025,W07,P088,2
O04651,1/22/2025,W01,P027,12
O04652,8/7/2025,W01,P022,3
O04653,9/15/2025,W03,P048,16
O04654,3/31/2025,W08,P051,5
O04655,7/19/2025,W09,P042,7
O04656,10/14/2025,W10,P010,17
O04657,7/28/2025,W08,P082,3
O04658,9/27/2025,W06,P017,13
O04659,6/23/2025,W08,P093,10
O04660,10/3/2025,W02,P081,16
O04661,10/21/2025,W06,P066,11
O04662,12/23/2025,W04,P069,17
O04663,7/12/2025,W07,P045,19
O04664,10/6/2025,W02,P020,12
O04665,12/21/2025,W09,P018,18
O04666,1/11/2025,W08,P021,2
O04667,7/10/2025,W04,P091,12
O04668,10/18/2025,W02,P054,2
O04669,1/10/2025,W05,P002,12
O04670,1/18/2025,W08,P092,2
O04671,9/25/2025,W03,P047,2
O04672,9/1/2025,W05,P074,1
O04673,4/7/2025,W08,P005,2
O04674,6/13/2025,W03,P067,8
O04675,7/29/2025,W08,P080,6
O04676,5/20/2025,W06,P098,19
O04677,8/5/2025,W01,P065,4
O04678,12/1/2025,W03,P003,6
O04679,12/7/2025,W05,P100,5
O04680,11/6/2025,W09,P048,12
O04681,10/18/2025,W10,P027,5
O04682,3/20/2025,W08,P092,1
O04683,1/27/2025,W05,P031,13
O04684,8/3/2025,W07,P047,17
O04685,10/12/2025,W06,P035,6
O04686,10/4/2025,W02,P084,13
O04687,1/3/2025,W07,P059,9
O04688,2/28/2025,W09,P034,16
O04689,2/7/2025,W02,P035,10
O04690,4/12/2025,W03,P019,15
O04691,2/3/2025,W05,P089,10
O04692,7/12/2025,W07,P013,11
O04693,4/19/2025,W07,P100,10
O04694,3/18/2025,W03,P028,18
O04695,5/21/2025,W03,P066,14
O04696,2/12/2025,W04,P097,12
O04697,2/20/2025,W06,P077,18
O04698,3/19/2025,W10,P042,8
O04699,3/17/2025,W01,P045,12
O04700,12/30/2025,W07,P050,12
O04701,12/4/2025,W02,P076,3
O04702,9/16/2025,W06,P097,6
O04703,3/15/2025,W02,P043,10
O04704,5/29/2025,W04,P095,5
O04705,1/9/2025,W10,P074,9
O04706,10/8/2025,W09,P064,11
O04707,5/25/2025,W01,P026,16
O04708,1/4/2025,W03,P065,8
O04709,2/13/2025,W09,P043,18
O04710,3/7/2025,W09,P050,1
O04711,8/4/2025,W02,P065,4
O04712,3/15/2025,W06,P079,3
O04713,2/11/2025,W09,P003,6
O04714,10/31/2025,W05,P004,1
O04715,6/18/2025,W09,P046,7
O04716,1/28/2025,W01,P060,13
O04717,10/13/2025,W05,P084,15
O04718,7/19/2025,W06,P026,14
O04719,7/1/2025,W06,P075,5
O04720,4/13/2025,W09,P064,6
O04721,12/20/2025,W10,P001,17
O04722,7/13/2025,W08,P012,6
O04723,3/26/2025,W07,P006,17
O04724,6/2/2025,W10,P051,13
O04725,11/1/2025,W10,P086,2
O04726,12/29/2025,W04,P062,18
O04727,5/16/2025,W02,P004,17
O04728,10/15/2025,W02,P029,5
O04729,12/19/2025,W03,P002,15
O04730,10/23/2025,W10,P091,13
O04731,3/22/2025,W10,P006,15
O04732,12/21/2025,W01,P075,13
O04733,9/9/2025,W06,P023,10
O04734,5/8/2025,W08,P056,4
O04735,7/9/2025,W02,P061,6
O04736,7/29/2025,W03,P052,20
O04737,3/4/2025,W02,P017,4
O04738,6/24/2025,W01,P053,3
O04739,4/25/2025,W10,P068,17
O04740,11/15/2025,W09,P031,8
O04741,12/30/2025,W03,P017,11
O04742,3/27/2025,W06,P017,17
O04743,11/14/2025,W03,P070,16
O04744,5/14/2025,W01,P091,10
O04745,1/25/2025,W01,P065,18
O04746,4/21/2025,W04,P040,6
O04747,4/17/2025,W08,P080,9
O04748,4/15/2025,W07,P011,8
O04749,10/18/2025,W09,P030,13
O04750,1/30/2025,W06,P017,1
O04751,11/15/2025,W09,P011,18
O04752,1/15/2025,W05,P054,10
O04753,9/26/2025,W05,P093,17
O04754,5/10/2025,W10,P035,20
O04755,3/31/2025,W08,P020,16
O04756,4/19/2025,W05,P051,7
O04757,2/10/2025,W03,P071,4
O04758,3/28/2025,W08,P017,8
O04759,1/3/2025,W09,P050,2
O04760,1/14/2025,W04,P071,17
O04761,4/18/2025,W05,P014,17
O04762,11/27/2025,W02,P058,10
O04763,5/17/2025,W07,P016,9
O04764,11/6/2025,W05,P081,7
O04765,4/27/2025,W01,P005,20
O04766,4/29/2025,W05,P082,9
O04767,1/7/2025,W03,P023,14
O04768,6/7/2025,W04,P034,6
O04769,2/28/2025,W05,P034,3
O04770,6/17/2025,W08,P022,8
O04771,3/19/2025,W06,P005,12
O04772,1/18/2025,W03,P079,4
O04773,11/26/2025,W01,P015,4
O04774,3/22/2025,W09,P005,4
O04775,11/17/2025,W04,P068,10
O04776,11/11/2025,W08,P075,17
O04777,4/4/2025,W03,P092,8
O04778,11/11/2025,W04,P028,5
O04779,12/20/2025,W02,P091,2
O04780,4/14/2025,W09,P091,14
O04781,12/30/2025,W09,P074,3
O04782,3/27/2025,W05,P058,9
O04783,10/25/2025,W07,P054,2
O04784,8/31/2025,W05,P086,15
O04785,3/11/2025,W03,P010,10
O04786,4/10/2025,W03,P073,1
O04787,7/4/2025,W07,P031,9
O04788,4/16/2025,W10,P095,18
O04789,1/10/2025,W02,P098,8
O04790,5/22/2025,W05,P099,17
O04791,10/9/2025,W07,P046,11
O04792,4/26/2025,W08,P087,17
O04793,9/13/2025,W04,P088,3
O04794,4/24/2025,W08,P061,6
O04795,7/6/2025,W09,P091,14
O04796,9/17/2025,W01,P069,9
O04797,6/7/2025,W08,P090,3
O04798,6/4/2025,W04,P029,3
O04799,9/7/2025,W07,P074,11
O04800,3/2/2025,W01,P046,2
O04801,1/24/2025,W04,P070,8
O04802,8/31/2025,W01,P046,20
O04803,5/5/2025,W08,P067,13
O04804,5/12/2025,W08,P055,10
O04805,5/19/2025,W05,P012,16
O04806,9/10/2025,W03,P071,16
O04807,8/15/2025,W05,P046,19
O04808,3/26/2025,W07,P017,17
O04809,1/9/2025,W02,P025,3
O04810,9/20/2025,W07,P020,12
O04811,6/12/2025,W08,P043,1
O04812,12/8/2025,W09,P021,17
O04813,3/1/2025,W04,P079,15
O04814,5/3/2025,W07,P081,6
O04815,12/16/2025,W01,P072,17
O04816,3/21/2025,W01,P017,10
O04817,10/10/2025,W08,P048,9
O04818,3/30/2025,W05,P037,4
O04819,7/30/2025,W07,P096,12
O04820,6/15/2025,W08,P066,7
O04821,11/11/2025,W03,P071,5
O04822,1/10/2025,W06,P005,18
O04823,6/23/2025,W08,P010,10
O04824,12/4/2025,W07,P019,18
O04825,3/29/2025,W05,P056,11
O04826,8/8/2025,W06,P028,16
O04827,3/7/2025,W08,P095,19
O04828,4/23/2025,W06,P032,20
O04829,1/2/2025,W08,P076,9
O04830,6/2/2025,W01,P037,5
O04831,8/28/2025,W06,P098,8
O04832,11/30/2025,W03,P098,4
O04833,9/14/2025,W08,P085,18
O04834,3/19/2025,W08,P020,6
O04835,5/10/2025,W03,P023,20
O04836,9/12/2025,W10,P036,1
O04837,12/23/2025,W09,P073,12
O04838,11/15/2025,W02,P043,18
O04839,2/14/2025,W02,P096,11
O04840,4/16/2025,W05,P026,7
O04841,5/5/2025,W01,P084,19
O04842,11/6/2025,W01,P021,19
O04843,6/28/2025,W10,P044,7
O04844,9/1/2025,W06,P082,14
O04845,9/1/2025,W04,P077,3
O04846,11/8/2025,W05,P074,19
O04847,3/16/2025,W02,P077,18
O04848,4/29/2025,W09,P062,14
O04849,8/11/2025,W07,P090,8
O04850,11/30/2025,W07,P054,16
O04851,12/12/2025,W04,P033,19
O04852,7/17/2025,W03,P059,8
O04853,8/14/2025,W08,P034,5
O04854,1/11/2025,W07,P050,18
O04855,6/1/2025,W02,P071,8
O04856,8/19/2025,W09,P054,9
O04857,8/1/2025,W03,P098,11
O04858,11/28/2025,W10,P091,6
O04859,12/6/2025,W10,P018,11
O04860,12/27/2025,W08,P073,5
O04861,10/13/2025,W05,P049,3
O04862,8/25/2025,W07,P018,3
O04863,8/18/2025,W03,P095,9
O04864,12/15/2025,W08,P088,10
O04865,3/22/2025,W07,P014,19
O04866,11/21/2025,W08,P079,8
O04867,6/4/2025,W07,P023,10
O04868,5/10/2025,W02,P065,17
O04869,6/28/2025,W01,P019,19
O04870,9/18/2025,W05,P043,1
O04871,4/25/2025,W09,P041,9
O04872,7/8/2025,W03,P072,1
O04873,11/8/2025,W05,P019,14
O04874,12/1/2025,W06,P051,13
O04875,2/6/2025,W08,P027,2
O04876,12/4/2025,W09,P054,11
O04877,7/23/2025,W03,P043,1
O04878,7/8/2025,W04,P068,12
O04879,2/18/2025,W09,P051,6
O04880,1/1/2025,W01,P057,18
O04881,12/14/2025,W07,P081,15
O04882,5/16/2025,W05,P030,2
O04883,11/3/2025,W06,P062,17
O04884,12/1/2025,W07,P004,18
O04885,10/6/2025,W08,P006,3
O04886,4/9/2025,W03,P048,12
O04887,8/19/2025,W10,P055,20
O04888,4/3/2025,W01,P079,10
O04889,9/5/2025,W03,P077,3
O04890,11/1/2025,W01,P012,5
O04891,7/19/2025,W06,P008,4
O04892,2/6/2025,W04,P046,13
O04893,11/19/2025,W04,P041,13
O04894,6/24/2025,W03,P059,3
O04895,2/3/2025,W02,P026,5
O04896,6/21/2025,W04,P025,20
O04897,5/15/2025,W05,P030,4
O04898,3/14/2025,W01,P084,14
O04899,6/28/2025,W05,P075,1
O04900,1/1/2025,W09,P007,16
O04901,4/17/2025,W03,P027,11
O04902,3/22/2025,W03,P093,20
O04903,10/13/2025,W01,P046,9
O04904,10/17/2025,W01,P092,1
O04905,1/3/2025,W04,P092,16
O04906,1/22/2025,W05,P096,16
O04907,8/25/2025,W04,P071,6
O04908,4/15/2025,W08,P096,17
O04909,4/9/2025,W03,P036,17
O04910,10/5/2025,W02,P035,5
O04911,3/4/2025,W01,P091,2
O04912,8/30/2025,W06,P058,4
O04913,9/17/2025,W05,P030,19
O04914,7/5/2025,W09,P030,17
O04915,5/18/2025,W10,P039,1
O04916,9/12/2025,W10,P053,4
O04917,12/2/2025,W05,P095,5
O04918,8/6/2025,W06,P086,18
O04919,2/12/2025,W03,P049,8
O04920,1/11/2025,W08,P043,16
O04921,9/11/2025,W03,P042,20
O04922,1/9/2025,W05,P016,16
O04923,5/10/2025,W06,P079,9
O04924,3/10/2025,W08,P087,14
O04925,8/22/2025,W07,P058,19
O04926,11/8/2025,W04,P080,2
O04927,12/28/2025,W04,P099,6
O04928,5/25/2025,W07,P072,9
O04929,10/15/2025,W04,P042,4
O04930,2/12/2025,W06,P052,17
O04931,3/17/2025,W01,P044,20
O04932,1/10/2025,W06,P058,6
O04933,12/14/2025,W05,P061,6
O04934,11/17/2025,W05,P005,19
O04935,9/22/2025,W03,P031,7
O04936,1/28/2025,W06,P072,3
O04937,7/10/2025,W05,P051,8
O04938,12/19/2025,W01,P049,13
O04939,9/19/2025,W09,P096,2
O04940,4/26/2025,W01,P078,12
O04941,11/23/2025,W08,P002,10
O04942,10/4/2025,W02,P092,13
O04943,4/23/2025,W08,P033,18
O04944,3/1/2025,W01,P028,6
O04945,8/20/2025,W05,P047,2
O04946,10/31/2025,W06,P074,17
O04947,1/4/2025,W02,P100,20
O04948,7/14/2025,W01,P048,9
O04949,12/16/2025,W10,P062,19
O04950,1/18/2025,W09,P001,18
O04951,6/28/2025,W10,P083,4
O04952,12/22/2025,W06,P070,4
O04953,12/10/2025,W05,P074,19
O04954,10/17/2025,W04,P051,11
O04955,6/3/2025,W04,P026,2
O04956,7/6/2025,W02,P017,7
O04957,6/20/2025,W04,P049,11
O04958,9/12/2025,W01,P002,2
O04959,12/9/2025,W10,P021,16
O04960,11/28/2025,W05,P019,1
O04961,5/6/2025,W05,P056,11
O04962,4/21/2025,W04,P096,18
O04963,2/4/2025,W05,P057,8
O04964,6/8/2025,W03,P054,10
O04965,10/10/2025,W10,P074,2
O04966,11/14/2025,W01,P095,7
O04967,1/28/2025,W07,P040,9
O04968,12/2/2025,W08,P095,4
O04969,8/3/2025,W04,P051,16
O04970,9/18/2025,W05,P010,5
O04971,8/5/2025,W05,P029,4
O04972,6/13/2025,W04,P022,15
O04973,3/28/2025,W02,P019,11
O04974,8/6/2025,W10,P058,12
O04975,3/31/2025,W09,P046,2
O04976,11/18/2025,W04,P100,13
O04977,6/20/2025,W07,P042,17
O04978,5/9/2025,W04,P019,16
O04979,10/29/2025,W09,P019,20
O04980,5/12/2025,W08,P088,8
O04981,1/7/2025,W06,P048,8
O04982,2/6/2025,W02,P067,1
O04983,10/11/2025,W09,P029,19
O04984,11/15/2025,W03,P019,17
O04985,5/29/2025,W03,P014,20
O04986,9/22/2025,W08,P044,14
O04987,10/7/2025,W08,P096,16
O04988,4/13/2025,W10,P076,10
O04989,2/4/2025,W01,P077,7
O04990,9/21/2025,W01,P095,15
O04991,1/2/2025,W03,P088,4
O04992,3/26/2025,W08,P007,7
O04993,12/12/2025,W06,P012,13
O04994,8/30/2025,W03,P031,14
O04995,1/27/2025,W08,P036,15
O04996,7/26/2025,W07,P038,2
O04997,10/11/2025,W01,P095,2
O04998,2/15/2025,W09,P020,7
O04999,5/1/2025,W06,P072,1
O05000,1/28/2025,W10,P065,4
