Date,ProductID,WarehouseID,UnitsSold,Revenue
7/28/2025,P082,W08,3,17553
9/27/2025,P017,W06,13,52104
6/23/2025,P093,W08,10,68600
10/3/2025,P081,W02,16,27088
10/21/2025,P066,W06,11,62601
12/23/2025,P069,W04,17,27608
7/12/2025,P045,W07,19,49552
10/6/2025,P020,W02,12,3840
12/21/2025,P018,W09,18,8820
1/11/2025,P021,W08,2,11146
7/10/2025,P091,W04,12,37728
10/18/2025,P054,W02,2,12180
1/10/2025,P002,W05,12,2592
1/18/2025,P092,W08,2,13352
9/25/2025,P047,W03,2,1080
9/1/2025,P074,W05,1,6512
4/7/2025,P005,W08,2,5778
6/13/2025,P067,W03,8,15752
7/29/2025,P080,W08,6,19896
5/20/2025,P098,W06,19,123652
8/5/2025,P065,W01,4,19924
12/1/2025,P003,W03,6,19638
12/7/2025,P100,W05,5,21885
11/6/2025,P048,W09,12,25788
10/18/2025,P027,W10,5,32735
3/20/2025,P092,W08,1,3428
1/27/2025,P031,W05,13,66235
8/3/2025,P047,W07,17,40545
10/12/2025,P035,W06,6,22740
10/4/2025,P084,W02,13,31772
1/3/2025,P059,W07,9,20835
2/28/2025,P034,W09,16,87536
2/7/2025,P035,W02,10,15020
4/12/2025,P019,W03,15,12780
2/3/2025,P089,W05,10,15070
7/12/2025,P013,W07,11,10747
4/19/2025,P100,W07,10,11680
3/18/2025,P028,W03,18,100728
5/21/2025,P066,W03,14,4172
2/12/2025,P097,W04,12,77376
2/20/2025,P077,W06,18,67104
3/19/2025,P042,W10,8,13120
3/17/2025,P045,W01,12,42528
12/30/2025,P050,W07,12,10104
12/4/2025,P076,W02,3,5097
9/16/2025,P097,W06,6,19884
3/15/2025,P043,W02,10,41960
5/29/2025,P095,W04,5,770
1/9/2025,P074,W10,9,35496
10/8/2025,P064,W09,11,73524
5/25/2025,P026,W01,16,15776
1/4/2025,P065,W03,8,39304
2/13/2025,P043,W09,18,33192
3/7/2025,P050,W09,1,3253
8/4/2025,P065,W02,4,8808
3/15/2025,P079,W06,3,3885
2/11/2025,P003,W09,6,29028
10/31/2025,P004,W05,1,1996
6/18/2025,P046,W09,7,24318
1/28/2025,P060,W01,13,53976
10/13/2025,P084,W05,15,70995
7/19/2025,P026,W06,14,67886
7/1/2025,P075,W06,5,11485
4/13/2025,P064,W09,6,3570
12/20/2025,P001,W10,17,12002
7/13/2025,P012,W08,6,36774
3/26/2025,P006,W07,17,84830
6/2/2025,P051,W10,13,16029
11/1/2025,P086,W10,2,9250
12/29/2025,P062,W04,18,103536
5/16/2025,P004,W02,17,48263
10/15/2025,P029,W02,5,12290
12/19/2025,P002,W03,15,49935
10/23/2025,P091,W10,13,81055
3/22/2025,P006,W10,15,66780
12/21/2025,P075,W01,13,8840
9/9/2025,P023,W06,10,55220
5/8/2025,P056,W08,4,7496
7/9/2025,P061,W02,6,10746
7/29/2025,P052,W03,20,66200
3/4/2025,P017,W02,4,17192
6/24/2025,P053,W01,3,2325
4/25/2025,P068,W10,17,108120
11/15/2025,P031,W09,8,43008
12/30/2025,P017,W03,11,39479
3/27/2025,P017,W06,17,39712
11/14/2025,P070,W03,16,54640
5/14/2025,P091,W01,10,26300
1/25/2025,P065,W01,18,46890
4/21/2025,P040,W04,6,4374
4/17/2025,P080,W08,9,38160
4/15/2025,P011,W07,8,51832
10/18/2025,P030,W09,13,37947
1/30/2025,P017,W06,1,4340
11/15/2025,P011,W09,18,102060
1/15/2025,P054,W05,10,2410
9/26/2025,P093,W05,17,86445
5/10/2025,P035,W10,20,76780
3/31/2025,P020,W08,16,5216
4/19/2025,P051,W05,7,9961
2/10/2025,P071,W03,4,27180
3/28/2025,P017,W08,8,42552
1/3/2025,P050,W09,2,1834
1/14/2025,P071,W04,17,102697
4/18/2025,P014,W05,17,116960
11/27/2025,P058,W02,10,51130
5/17/2025,P016,W07,9,34722
11/6/2025,P081,W05,7,28756
4/27/2025,P005,W01,20,102700
4/29/2025,P082,W05,9,41868
1/7/2025,P023,W03,14,23212
6/7/2025,P034,W04,6,14814
2/28/2025,P034,W05,3,20079
6/17/2025,P022,W08,8,18680
3/19/2025,P005,W06,12,65592
1/18/2025,P079,W03,4,12200
11/26/2025,P015,W01,4,4224
3/22/2025,P005,W09,4,20764
11/17/2025,P068,W04,10,14580
11/11/2025,P075,W08,17,89165
4/4/2025,P092,W03,8,22424
11/11/2025,P028,W04,5,1475
12/20/2025,P091,W02,2,6656
4/14/2025,P091,W09,14,22050
12/30/2025,P074,W09,3,4998
3/27/2025,P058,W05,9,24894
10/25/2025,P054,W07,2,2862
8/31/2025,P086,W05,15,51060
3/11/2025,P010,W03,10,43840
4/10/2025,P073,W03,1,6010
7/4/2025,P031,W07,9,57123
4/16/2025,P095,W10,18,18054
1/10/2025,P098,W02,8,41776
5/22/2025,P099,W05,17,43486
10/9/2025,P046,W07,11,55891
4/26/2025,P087,W08,17,115107
9/13/2025,P088,W04,3,13659
4/24/2025,P061,W08,6,24954
7/6/2025,P091,W09,14,79422
9/17/2025,P069,W01,9,27279
6/7/2025,P090,W08,3,13728
6/4/2025,P029,W04,3,17724
9/7/2025,P074,W07,11,43538
3/2/2025,P046,W01,2,2526
1/24/2025,P070,W04,8,14880
8/31/2025,P046,W01,20,50360
5/5/2025,P067,W08,13,88478
5/12/2025,P055,W08,10,56570
5/19/2025,P012,W05,16,19072
9/10/2025,P071,W03,16,8144
8/15/2025,P046,W05,19,97584
3/26/2025,P017,W07,17,45135
1/9/2025,P025,W02,3,17556
9/20/2025,P020,W07,12,65688
6/12/2025,P043,W08,1,2436
12/8/2025,P021,W09,17,34782
3/1/2025,P079,W04,15,24510
5/3/2025,P081,W07,6,30684
12/16/2025,P072,W01,17,18666
3/21/2025,P017,W01,10,48970
10/10/2025,P048,W08,9,60354
3/30/2025,P037,W05,4,4056
7/30/2025,P096,W07,12,18768
6/15/2025,P066,W08,7,12670
11/11/2025,P071,W03,5,10325
1/10/2025,P005,W06,18,108972
6/23/2025,P010,W08,10,27840
12/4/2025,P019,W07,18,46764
3/29/2025,P056,W05,11,47696
8/8/2025,P028,W06,16,28016
3/7/2025,P095,W08,19,86526
4/23/2025,P032,W06,20,88120
1/2/2025,P076,W08,9,36558
6/2/2025,P037,W01,5,10995
8/28/2025,P098,W06,8,46488
11/30/2025,P098,W03,4,12396
9/14/2025,P085,W08,18,36378
3/19/2025,P020,W08,6,37524
5/10/2025,P023,W03,20,77220
9/12/2025,P036,W10,1,712
12/23/2025,P073,W09,12,63192
11/15/2025,P043,W02,18,39654
2/14/2025,P096,W02,11,28369
4/16/2025,P026,W05,7,37569
5/5/2025,P084,W01,19,18905
11/6/2025,P021,W01,19,38665
6/28/2025,P044,W10,7,47845
9/1/2025,P082,W06,14,85834
9/1/2025,P077,W04,3,6666
11/8/2025,P074,W05,19,116185
3/16/2025,P077,W02,18,7434
4/29/2025,P062,W09,14,92022
8/11/2025,P090,W07,8,34816
11/30/2025,P054,W07,16,14752
12/12/2025,P033,W04,19,38817
7/17/2025,P059,W03,8,54088
8/14/2025,P034,W08,5,22260
1/11/2025,P050,W07,18,89640
6/1/2025,P071,W02,8,31664
8/19/2025,P054,W09,9,39447
8/1/2025,P098,W03,11,48400
11/28/2025,P091,W10,6,32262
12/6/2025,P018,W10,11,66594
12/27/2025,P073,W08,5,30200
10/13/2025,P049,W05,3,9504
8/25/2025,P018,W07,3,10995
8/18/2025,P095,W03,9,50049
12/15/2025,P088,W08,10,7770
3/22/2025,P014,W07,19,44517
11/21/2025,P079,W08,8,41296
6/4/2025,P023,W07,10,60510
5/10/2025,P065,W02,17,6545
6/28/2025,P019,W01,19,108129
9/18/2025,P043,W05,1,639
4/25/2025,P041,W09,9,62766
7/8/2025,P072,W03,1,264
11/8/2025,P019,W05,14,40642
12/1/2025,P051,W06,13,28886
2/6/2025,P027,W08,2,4594
12/4/2025,P054,W09,11,24354
7/23/2025,P043,W03,1,4674
7/8/2025,P068,W04,12,72684
2/18/2025,P051,W09,6,39888
1/1/2025,P057,W01,18,40446
12/14/2025,P081,W07,15,13965
5/16/2025,P030,W05,2,4202
11/3/2025,P062,W06,17,24718
12/1/2025,P004,W07,18,21654
10/6/2025,P006,W08,3,2427
4/9/2025,P048,W03,12,7488
8/19/2025,P055,W10,20,137220
4/3/2025,P079,W01,10,28700
9/5/2025,P077,W03,3,12447
11/1/2025,P012,W01,5,26540
7/19/2025,P008,W06,4,9264
2/6/2025,P046,W04,13,69329
11/19/2025,P041,W04,13,50934
6/24/2025,P059,W03,3,15693
2/3/2025,P026,W02,5,3765
6/21/2025,P025,W04,20,81280
5/15/2025,P030,W05,4,18464
3/14/2025,P084,W01,14,9506
6/28/2025,P075,W05,1,5207
1/1/2025,P007,W09,16,74608
4/17/2025,P027,W03,11,24321
3/22/2025,P093,W03,20,136840
10/13/2025,P046,W01,9,20853
10/17/2025,P092,W01,1,5519
1/3/2025,P092,W04,16,3456
1/22/2025,P096,W05,16,7024
8/25/2025,P071,W04,6,2658
4/15/2025,P096,W08,17,88944
4/9/2025,P036,W03,17,22695
10/5/2025,P035,W02,5,34490
3/4/2025,P091,W01,2,3774
8/30/2025,P058,W06,4,26272
9/17/2025,P030,W05,19,109801
7/5/2025,P030,W09,17,50201
5/18/2025,P039,W10,1,5010
9/12/2025,P053,W10,4,19820
12/2/2025,P095,W05,5,2825
8/6/2025,P086,W06,18,66996
2/12/2025,P049,W03,8,7344
1/11/2025,P043,W08,16,44288
9/11/2025,P042,W03,20,39560
1/9/2025,P016,W05,16,99728
5/10/2025,P079,W06,9,61281
3/10/2025,P087,W08,14,89544
8/22/2025,P058,W07,19,118598
11/8/2025,P080,W04,2,7504
12/28/2025,P099,W04,6,22452
5/25/2025,P072,W07,9,31455
10/15/2025,P042,W04,4,27552
2/12/2025,P052,W06,17,117470
3/17/2025,P044,W01,20,18540
1/10/2025,P058,W06,6,28488
12/14/2025,P061,W05,6,39330
11/17/2025,P005,W05,19,63479
9/22/2025,P031,W03,7,22904
1/28/2025,P072,W06,3,9084
7/10/2025,P051,W05,8,5328
12/19/2025,P049,W01,13,77506
9/19/2025,P096,W09,2,9248
4/26/2025,P078,W01,12,15048
11/23/2025,P002,W08,10,52470
10/4/2025,P092,W02,13,63882
4/23/2025,P033,W08,18,105138
3/1/2025,P028,W01,6,19080
8/20/2025,P047,W05,2,13940
10/31/2025,P074,W06,17,54417
1/4/2025,P100,W02,20,41900
7/14/2025,P048,W01,9,38916
12/16/2025,P062,W10,19,98325
1/18/2025,P001,W09,18,38322
6/28/2025,P083,W10,4,11036
12/22/2025,P070,W06,4,11688
12/10/2025,P074,W05,19,107236
10/17/2025,P051,W04,11,1925
6/3/2025,P026,W04,2,13992
7/6/2025,P017,W02,7,8435
6/20/2025,P049,W04,11,12936
9/12/2025,P002,W01,2,2930
12/9/2025,P021,W10,16,69424
11/28/2025,P019,W05,1,4984
5/6/2025,P056,W05,11,61226
4/21/2025,P096,W04,18,3672
2/4/2025,P057,W05,8,19080
6/8/2025,P054,W03,10,13160
10/10/2025,P074,W10,2,4324
11/14/2025,P095,W01,7,11389
1/28/2025,P040,W07,9,22716
12/2/2025,P095,W08,4,25796
8/3/2025,P051,W04,16,8928
9/18/2025,P010,W05,5,6610
8/5/2025,P029,W05,4,3888
6/13/2025,P022,W04,15,101940
3/28/2025,P019,W02,11,76659
8/6/2025,P058,W10,12,9180
3/31/2025,P046,W09,2,3574
11/18/2025,P100,W04,13,61217
6/20/2025,P042,W07,17,31994
5/9/2025,P019,W04,16,42080
10/29/2025,P019,W09,20,114280
5/12/2025,P088,W08,8,12912
1/7/2025,P048,W06,8,23104
2/6/2025,P067,W02,1,6157
10/11/2025,P029,W09,19,129295
11/15/2025,P019,W03,17,49657
5/29/2025,P014,W03,20,50620
9/22/2025,P044,W08,14,53060
10/7/2025,P096,W08,16,64960
4/13/2025,P076,W10,10,49940
2/4/2025,P077,W01,7,43365
9/21/2025,P095,W01,15,3435
1/2/2025,P088,W03,4,25168
3/26/2025,P007,W08,7,31689
12/12/2025,P012,W06,13,49699
8/30/2025,P031,W03,14,90902
1/27/2025,P036,W08,15,66120
7/26/2025,P038,W07,2,9776
10/11/2025,P095,W01,2,9662
2/15/2025,P020,W09,7,16625
5/1/2025,P072,W06,1,3656
1/28/2025,P065,W10,4,1644
